Andre HARTWIG POSITION,Andre HARTWIG LAP TIME,Andre HARTWIG ELAPSED TIME,Mikhail RAJINE POSITION,Mikhail RAJINE LAP TIME,Mikhail RAJINE ELAPSED TIME,Tom IVESON POSITION,Tom IVESON LAP TIME,Tom IVESON ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Peter JELEN POSITION,Peter JELEN LAP TIME,Peter JELEN ELAPSED TIME
3,13.906,13.906,4,14.053,14.053,2,13.719,13.719,1,13.621,13.621,5,14.183,14.183
3,11.138,25.044,4,11.110,25.163,2,11.155,24.873,1,11.084,24.704,5,11.096,25.279
3,10.759,35.802,4,10.768,35.931,2,10.786,35.659,1,10.829,35.533,5,10.819,36.098
3,10.004,45.805,4,9.994,45.925,2,10.018,45.676,1,10.066,45.598,5,10.031,46.129
3,9.887,55.692,4,9.875,55.800,2,9.862,55.538,1,9.838,55.436,5,9.819,55.947
3,9.759,1:05.450,4,9.690,1:05.489,2,9.719,1:05.256,1,9.762,1:05.197,5,9.704,1:05.650
3,9.565,1:15.014,4,9.822,1:15.310,2,9.677,1:14.933,1,9.612,1:14.809,5,9.675,1:15.325
3,9.871,1:24.885,5,9.796,1:25.106,2,9.781,1:24.713,1,9.742,1:24.550,4,9.716,1:25.041
3,10.05,1:34.932,5,10.08,1:35.177,2,10.11,1:34.821,1,10.21,1:34.756,4,10.05,1:35.083
