HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,Marc-Andre MONETTE POSITION,Marc-Andre MONETTE LAP TIME,Marc-Andre MONETTE ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME
0,6.853,6.853,0,6.909,6.909,0,7.119,7.119,0,7.041,7.041
0,9.057,15.910,0,9.118,16.026,0,9.027,16.146,0,9.242,16.283
0,8.760,24.671,0,8.647,24.673,0,8.694,24.840,0,8.975,25.258
0,8.870,33.541,0,8.891,33.564,0,8.902,33.742,0,9.295,34.552
0,9.205,42.746,0,9.149,42.713,0,,,0,9.653,44.206
