WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,DESMET Stijn POSITION,DESMET Stijn LAP TIME,DESMET Stijn ELAPSED TIME,FERCOQ Quentin POSITION,FERCOQ Quentin LAP TIME,FERCOQ Quentin ELAPSED TIME
1,6.70,6.70,3,6.96,,2,6.83,6.83,4,7.08,7.08,5,7.19,7.19
1,8.55,15.25,3,8.54,,2,8.55,15.38,4,8.55,15.63,5,8.55,15.74
1,8.07,23.32,3,8.16,,2,8.16,23.54,4,8.07,23.70,5,8.03,23.77
1,8.22,31.54,4,8.64,,2,8.37,31.91,5,8.69,32.39,3,8.35,32.12
1,8.48,40.02,4,8.79,,2,8.51,40.42,4,9.08,41.471,3,8.49,40.61
