START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,13.11,13.11,2,13.30,13.30,3,13.44,13.44,4,13.59,13.59,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.56,22.67,2,9.46,22.76,3,9.48,22.92,4,9.42,23.01,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.12,31.79,2,9.16,31.92,3,9.12,32.04,4,9.14,32.15,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.07,40.86,2,9.02,40.94,3,9.08,41.12,4,9.16,41.31,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.03,49.89,2,9.19,50.13,3,9.18,50.30,4,9.06,50.37,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.11,59.00,2,8.98,59.11,3,9.00,59.30,4,8.96,59.33,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
2,9.18,1:08.18,1,8.94,1:08.05,3,9.13,1:08.43,4,9.25,1:08.58,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.43,1:17.61,2,9.63,1:17.68,3,9.38,1:17.81,4,9.30,1:17.88,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.19,1:26.80,2,9.22,1:26.90,3,9.23,1:27.04,4,9.24,1:27.12,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.17,1:35.97,2,9.13,1:36.03,3,9.11,1:36.15,4,9.15,1:36.27,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.10,1:45.07,2,9.22,1:45.25,3,9.28,1:45.43,4,9.26,1:45.53,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
1,9.11,1:54.18,2,9.04,1:54.29,3,8.99,1:54.42,4,9.00,1:54.53,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",5000mRelay,m,Quarterfinals,1
