LOUGHREY Stuart POSITION,LOUGHREY Stuart LAP TIME,LOUGHREY Stuart ELAPSED TIME,Marco BERTOLDI POSITION,Marco BERTOLDI LAP TIME,Marco BERTOLDI ELAPSED TIME,Viktor DIMITROV POSITION,Viktor DIMITROV LAP TIME,Viktor DIMITROV ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME,Dejan HORVACKI POSITION,Dejan HORVACKI LAP TIME,Dejan HORVACKI ELAPSED TIME
0,14.491,14.491,0,14.578,14.578,0,14.569,14.569,0,14.635,14.635,0,15.259,15.259
0,10.206,24.698,0,10.217,24.796,0,14.781,29.350,0,10.171,24.806,0,10.928,26.187
0,10.356,35.053,0,10.349,35.145,0,5.576,34.926,0,10.179,34.984,0,12.094,38.281
0,9.832,44.886,0,9.805,44.950,0,9.762,44.687,0,9.637,44.621,0,10.240,48.521
0,9.800,54.685,0,9.880,54.829,0,9.486,54.173,0,9.822,54.443,0,11.089,59.610
0,9.807,1:04.492,0,9.661,1:04.490,0,9.939,1:04.111,0,9.409,1:03.852,0,11.315,1:10.925
0,10.114,1:14.606,0,9.715,1:14.205,0,10.119,1:14.231,0,9.849,1:13.701,0,11.593,1:22.517
0,10.259,1:24.865,0,9.216,1:23.421,0,10.047,1:24.278,0,9.638,1:23.339,0,15.521,1:38.038
0,,,0,,,0,,,0,,,0,,
