Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Fabio CARTA POSITION,Fabio CARTA LAP TIME,Fabio CARTA ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME
0,6.784,6.784,0,6.865,6.865,0,7.256,7.256,0,6.991,6.991
0,9.275,16.059,0,9.300,16.165,0,9.354,16.610,0,9.281,16.271
0,8.871,24.930,0,8.873,25.039,0,8.850,25.460,0,8.741,25.012
0,8.956,33.885,0,8.905,33.944,0,8.872,34.332,0,8.950,33.962
0,9.241,43.127,0,9.216,43.160,0,,,0,9.567,43.529
