QI Mengyao POSITION,QI Mengyao LAP TIME,QI Mengyao ELAPSED TIME,HUR Hee-Been POSITION,HUR Hee-Been LAP TIME,HUR Hee-Been ELAPSED TIME,Anouk LEBLANC-BOUCHER POSITION,Anouk LEBLANC-BOUCHER LAP TIME,Anouk LEBLANC-BOUCHER ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME
2,14.946,14.946,3,14.950,14.950,4,14.965,14.965,1,14.549,14.549
4,12.050,26.996,3,11.669,26.619,1,11.328,26.292,2,11.953,26.501
4,10.329,37.324,3,10.689,37.307,2,11.003,37.295,1,10.679,37.180
4,9.988,47.311,2,9.658,46.965,3,9.859,47.154,1,9.603,46.782
4,10.192,57.503,2,10.032,56.996,3,9.907,57.060,1,10.117,56.899
4,10.161,1:07.664,1,9.905,1:06.901,3,10.147,1:07.206,2,10.045,1:06.944
4,10.735,1:18.398,2,9.740,1:16.640,3,10.043,1:17.248,1,9.678,1:16.622
4,11.236,1:29.634,2,10.519,1:27.159,3,10.339,1:27.587,1,10.336,1:26.957
4,11.76,1:41.392,1,10.52,1:37.676,3,12.30,1:39.882,2,11.05,1:37.999
