Marie-Eve DROLET POSITION,Marie-Eve DROLET LAP TIME,Marie-Eve DROLET ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,Ylenia TOTA POSITION,Ylenia TOTA LAP TIME,Ylenia TOTA ELAPSED TIME,SHIM Suk Hee POSITION,SHIM Suk Hee LAP TIME,SHIM Suk Hee ELAPSED TIME,van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME
3,13.17,13.17,2,13.11,13.11,5,13.55,13.55,1,12.94,12.94,4,13.29,13.29
3,10.05,23.22,2,10.02,23.13,5,9.90,23.45,1,10.08,23.02,4,10.02,23.31
3,9.92,33.14,2,9.90,33.03,5,9.91,33.36,1,9.91,32.93,4,9.92,33.23
3,9.73,42.87,2,9.77,42.80,5,9.79,43.15,1,9.74,42.67,4,9.76,42.99
3,9.75,52.62,2,9.74,52.54,5,9.77,52.92,1,9.74,52.41,4,9.72,52.71
3,9.65,1:02.27,2,9.63,1:02.17,5,10.02,1:02.94,1,9.66,1:02.07,4,9.70,1:02.41
3,9.61,1:11.88,2,9.60,1:11.77,5,10.57,1:13.51,1,9.61,1:11.68,4,9.76,1:12.17
3,9.72,1:21.60,2,9.74,1:21.51,5,11.17,1:24.68,1,9.72,1:21.40,4,10.22,1:22.39
3,9.92,1:31.514,2,9.87,1:31.374,5,11.78,1:36.455,1,9.91,1:31.309,4,10.73,1:33.114
