Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,SONG Kyung-Taek POSITION,SONG Kyung-Taek LAP TIME,SONG Kyung-Taek ELAPSED TIME,Junji ITO POSITION,Junji ITO LAP TIME,Junji ITO ELAPSED TIME
0,12.531,12.531,0,12.438,12.438,0,12.895,12.895,0,12.957,12.957
0,10.134,22.665,0,10.162,22.600,0,9.986,22.881,0,10.254,23.211
0,10.266,32.931,0,10.081,32.681,0,10.158,33.039,0,9.717,32.928
0,9.951,42.881,0,10.040,42.721,0,9.936,42.975,0,9.766,42.694
0,9.742,52.623,0,9.678,52.398,0,9.778,52.753,0,9.314,52.007
0,9.697,1:02.319,0,9.677,1:02.076,0,9.498,1:02.251,0,9.938,1:01.946
0,9.477,1:11.796,0,9.092,1:11.168,0,9.265,1:11.516,0,9.490,1:11.436
0,9.164,1:20.960,0,9.361,1:20.529,0,9.236,1:20.752,0,9.753,1:21.189
0,9.713,1:30.673,0,9.213,1:29.742,0,9.339,1:30.091,0,11.587,1:32.776
