ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME,Ayuko ITO POSITION,Ayuko ITO LAP TIME,Ayuko ITO ELAPSED TIME
1,7.17,7.17,2,7.31,7.31,4,7.68,7.68,3,7.56,7.56
1,9.56,16.73,2,9.51,16.82,4,9.64,17.32,3,9.62,17.18
1,9.26,25.99,2,9.32,26.14,4,9.07,26.39,3,9.07,26.25
1,9.35,35.34,2,9.33,35.47,4,9.26,35.65,3,9.30,35.55
1,9.38,44.717,2,9.27,44.737,3,9.26,44.909,4,9.43,44.975
