START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,7.89,7.89,1,7.52,7.52,2,7.63,7.63,5,8.04,8.04,3,7.79,7.79,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",500m(2),w,Heats,2
4,9.81,17.70,1,9.67,17.19,2,9.66,17.29,5,9.75,17.79,3,9.53,17.32,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",500m(2),w,Heats,2
4,9.41,27.11,1,9.41,26.60,3,9.57,26.86,5,9.38,27.17,2,9.41,26.73,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",500m(2),w,Heats,2
4,9.53,36.64,2,9.65,36.25,3,9.67,36.53,5,9.47,36.64,1,9.47,36.20,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",500m(2),w,Heats,2
5,9.87,46.501,3,9.98,46.229,2,9.69,46.218,4,9.66,46.294,1,9.81,46.008,2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",500m(2),w,Heats,2
