HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,SONG Weilong POSITION,SONG Weilong LAP TIME,SONG Weilong ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME
1,6.67,6.67,2,6.89,6.89,3,6.89,6.89,4,7.12,7.12
1,8.97,15.65,3,9.16,16.06,2,9.09,15.98,4,9.03,16.15
1,8.43,24.08,2,8.31,24.37,3,8.59,24.58,4,8.69,24.85
1,8.59,32.67,2,8.54,32.92,3,8.72,33.30,4,8.72,33.57
1,8.86,41.527,2,8.79,41.708,3,9.03,42.321,4,8.97,42.535
