Dave VERSTEEG POSITION,Dave VERSTEEG LAP TIME,Dave VERSTEEG ELAPSED TIME,Rusty SMITH POSITION,Rusty SMITH LAP TIME,Rusty SMITH ELAPSED TIME,Takafumi NISHITANI POSITION,Takafumi NISHITANI LAP TIME,Takafumi NISHITANI ELAPSED TIME,Yevgen YAKOVLEV POSITION,Yevgen YAKOVLEV LAP TIME,Yevgen YAKOVLEV ELAPSED TIME
3,6.874,6.874,1,6.679,6.679,2,6.686,6.686,4,7.191,7.191
3,9.091,15.965,2,9.174,15.853,1,9.023,15.708,4,9.100,16.291
3,8.756,24.720,2,8.714,24.567,1,8.548,24.256,4,8.935,25.226
3,8.915,33.635,1,8.655,33.221,2,9.033,33.288,4,9.024,34.249
3,9.05,42.679,2,9.25,42.467,1,9.15,42.438,4,9.35,43.590
