Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME
1,6.740,6.740,4,7.160,7.160,2,6.830,6.830,3,6.950,6.950
1,9.270,16.020,4,9.330,16.500,2,9.290,16.130,3,9.410,16.370
1,9.160,25.180,4,9.010,25.510,2,9.120,25.260,3,9.030,25.400
1,9.230,34.410,3,8.980,34.490,2,9.210,34.470,4,9.110,34.510
1,9.550,43.970,2,9.560,44.060,3,9.600,44.070,4,9.560,44.080
