Melle van 'T WOUT POSITION,Melle van 'T WOUT LAP TIME,Melle van 'T WOUT ELAPSED TIME,GIORDANO Marco POSITION,GIORDANO Marco LAP TIME,GIORDANO Marco ELAPSED TIME,NEMIRO Nikita POSITION,NEMIRO Nikita LAP TIME,NEMIRO Nikita ELAPSED TIME,HEO Andrew POSITION,HEO Andrew LAP TIME,HEO Andrew ELAPSED TIME,Hazim SHAHRUM POSITION,Hazim SHAHRUM LAP TIME,Hazim SHAHRUM ELAPSED TIME
1,7.11,7.11,2,7.29,7.29,3,7.49,7.49,4,7.52,7.52,5,7.68,7.68
1,8.96,16.07,2,9.06,16.35,4,9.25,16.74,3,9.09,16.61,5,9.66,17.34
1,8.40,24.47,2,8.53,24.88,4,8.62,25.36,3,8.62,25.23,5,9.38,26.72
1,8.58,33.05,2,8.60,33.48,4,8.79,34.15,3,8.77,34.00,5,9.54,36.26
1,8.79,41.84,2,8.82,42.30,4,9.03,43.183,3,8.94,42.941,5,9.47,45.733
