LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,Ayuko ITO POSITION,Ayuko ITO LAP TIME,Ayuko ITO ELAPSED TIME,Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME
1,7.31,7.31,2,7.43,7.43,3,7.57,7.57,4,20.48,20.48
1,9.69,17.00,2,9.69,17.12,3,9.60,17.17,4,17.07,37.55
1,9.11,26.11,2,9.03,26.15,3,9.07,26.24,4,12.26,49.81
1,9.39,35.50,2,9.46,35.61,3,9.42,35.66,4,11.89,1:01.70
1,9.62,45.120,2,9.63,45.232,3,9.67,45.330,4,11.88,1:13.577
