KIM Dagyeom POSITION,KIM Dagyeom LAP TIME,KIM Dagyeom ELAPSED TIME,Brandon KIM POSITION,Brandon KIM LAP TIME,Brandon KIM ELAPSED TIME,WILCZYK Szymon POSITION,WILCZYK Szymon LAP TIME,WILCZYK Szymon ELAPSED TIME,Sean McANUFF POSITION,Sean McANUFF LAP TIME,Sean McANUFF ELAPSED TIME,Danylo FEDORENKO POSITION,Danylo FEDORENKO LAP TIME,Danylo FEDORENKO ELAPSED TIME
1,6.78,6.78,2,6.88,6.88,4,7.42,7.42,3,7.09,7.09,5,7.43,7.43
1,8.81,15.59,2,8.80,15.68,5,9.80,17.22,3,8.95,16.04,4,9.19,16.62
1,8.48,24.07,2,8.54,24.22,5,9.89,27.11,3,8.73,24.77,4,8.87,25.49
1,8.50,32.57,2,8.45,32.67,5,10.64,37.75,3,8.93,33.70,4,9.04,34.53
1,8.81,41.38,2,8.77,41.44,5,11.59,49.342,3,9.07,42.779,4,9.38,43.916
