Julie JUNG POSITION,Julie JUNG LAP TIME,Julie JUNG ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME
1,7.60,7.60,2,7.69,7.69,3,7.83,7.83
1,9.83,17.43,2,9.83,17.52,3,9.83,17.66
1,9.36,26.79,2,9.36,26.88,3,9.48,27.14
1,9.51,36.30,2,9.51,36.39,3,9.49,36.63
1,9.86,46.151,2,9.79,46.172,3,9.65,46.274
