START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,9.25,,3,9.08,,5,9.37,9.37,2,9.05,9.05,1,8.87,8.87,6,9.51,9.51,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
4,12.95,,3,12.98,,5,12.93,22.30,2,12.93,21.98,1,12.97,21.84,6,12.92,22.43,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
4,12.87,,3,12.86,,5,12.91,35.21,2,12.82,34.80,1,12.82,34.66,6,12.96,35.39,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
4,12.28,,3,12.29,,5,12.23,47.44,2,12.28,47.08,1,12.27,46.93,6,12.17,47.56,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
3,11.53,,4,11.77,,5,11.71,59.15,2,11.78,58.86,1,11.82,58.75,6,11.70,59.26,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
5,11.52,,6,17.36,,2,10.76,1:09.91,3,11.13,1:09.99,1,10.89,1:09.64,4,10.84,1:10.10,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
5,10.50,,6,17.21,,2,9.75,1:19.66,3,9.86,1:19.85,1,9.93,1:19.57,4,9.87,1:19.97,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
5,9.03,,6,10.79,,2,9.80,1:29.46,3,9.71,1:29.56,1,9.79,1:29.36,4,9.72,1:29.69,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
4,9.36,,6,10.23,,2,9.66,1:39.12,3,9.65,1:39.21,1,9.70,1:39.06,5,9.61,1:39.30,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
4,9.43,,6,9.83,,2,9.38,1:48.50,3,9.39,1:48.60,1,9.41,1:48.47,5,9.63,1:48.93,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
3,8.97,,6,9.89,,1,8.97,1:57.47,2,8.93,1:57.53,4,9.47,1:57.94,5,9.39,1:58.32,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
3,9.19,,6,9.88,,1,9.01,2:06.48,2,9.06,2:06.59,4,9.34,2:07.28,5,9.48,2:07.80,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
3,9.08,,6,11.50,,2,9.22,2:15.70,1,9.06,2:15.65,4,9.67,2:16.95,5,9.84,2:17.64,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
,,,6,19.91,,0,9.34,2:25.04,1,9.03,2:24.68,3,9.96,2:26.911,4,10.26,2:27.902,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,m,Rep.Quarterfinals,4
