Marie YOSHIDA POSITION,Marie YOSHIDA LAP TIME,Marie YOSHIDA ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Patricia TOTH POSITION,Patricia TOTH LAP TIME,Patricia TOTH ELAPSED TIME,Raya ZAHARIEVA POSITION,Raya ZAHARIEVA LAP TIME,Raya ZAHARIEVA ELAPSED TIME
2,7.93,7.93,1,7.66,7.66,3,8.07,8.07,4,8.16,8.16
2,9.78,17.71,1,9.91,17.57,3,9.88,17.95,4,10.00,18.16
2,9.24,26.95,1,9.29,26.86,3,9.42,27.37,4,9.52,27.68
2,9.44,36.39,1,9.45,36.31,3,9.62,36.99,4,9.74,37.42
2,9.67,46.053,1,9.68,45.989,3,9.74,46.725,4,9.93,47.345
