XIAO Han POSITION,XIAO Han LAP TIME,XIAO Han ELAPSED TIME,Jacqueline CHEN POSITION,Jacqueline CHEN LAP TIME,Jacqueline CHEN ELAPSED TIME,JACOBS Gina POSITION,JACOBS Gina LAP TIME,JACOBS Gina ELAPSED TIME,Anita NAGAY POSITION,Anita NAGAY LAP TIME,Anita NAGAY ELAPSED TIME
1,7.30,7.30,2,7.73,7.73,4,8.35,8.35,3,7.73,7.73
1,9.67,16.97,2,9.87,17.60,4,9.98,18.33,3,10.31,18.04
1,9.57,26.54,2,9.21,26.81,4,9.23,27.56,3,9.34,27.38
1,9.44,35.98,2,9.48,36.29,4,9.99,37.55,3,9.75,37.13
1,9.57,45.546,2,9.67,45.956,3,9.63,47.177,4,10.25,47.378
