Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,OLAH Bence POSITION,OLAH Bence LAP TIME,OLAH Bence ELAPSED TIME
1,7.09,7.09,2,7.22,7.22,4,7.36,7.36,3,7.30,7.30
1,9.25,16.34,2,9.28,16.50,4,9.48,16.84,3,9.31,16.61
1,8.85,25.19,2,8.81,25.31,4,8.73,25.57,3,8.81,25.42
1,9.06,34.25,2,9.03,34.34,3,8.85,34.42,4,9.05,34.47
1,9.02,43.262,2,9.05,43.389,3,9.06,43.475,4,9.30,43.761
