Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME
2,6.950,6.950,1,6.680,6.680,3,7.260,7.260
2,8.920,15.870,1,8.940,15.620,3,9.510,16.770
2,8.600,24.480,1,8.610,24.240,3,9.230,26.000
2,9.020,33.510,1,8.670,32.920,3,9.520,35.530
2,9.410,42.930,1,9.190,42.110,3,9.770,45.300
