HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME
1,6.70,6.70,2,6.84,6.84,4,7.20,7.20,3,7.01,7.01
1,8.74,15.44,2,8.68,15.52,4,8.84,16.04,3,8.70,15.71
1,8.30,23.74,2,8.29,23.81,4,8.20,24.24,3,8.19,23.90
1,8.39,32.13,2,8.41,32.22,4,24.74,48.98,3,8.40,32.30
1,8.61,40.736,2,8.57,40.784,4,23.79,1:12.770,3,8.58,40.879
