Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,David GROSSENBACHER POSITION,David GROSSENBACHER LAP TIME,David GROSSENBACHER ELAPSED TIME
0,7.300,7.300,0,7.128,7.128,0,7.486,7.486,0,7.639,7.639
0,9.446,16.746,0,9.396,16.524,0,9.354,16.840,0,9.655,17.294
0,8.903,25.649,0,9.290,25.814,0,8.799,25.639,0,9.354,26.648
0,9.617,35.266,0,9.132,34.946,0,9.246,34.886,0,9.282,35.930
0,,,0,,,0,,,0,,
