Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Eric BEDARD POSITION,Eric BEDARD LAP TIME,Eric BEDARD ELAPSED TIME,Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME
4,7.379,7.379,3,6.845,6.845,1,6.750,6.750,2,6.803,6.803
4,9.617,16.995,2,9.508,16.353,1,9.327,16.077,3,9.611,16.414
4,9.192,26.186,3,9.182,25.535,1,8.939,25.016,2,8.764,25.177
4,9.433,35.618,3,9.285,34.819,1,9.319,34.334,2,9.293,34.469
4,9.69,45.304,3,9.48,44.297,1,9.47,43.795,2,9.57,44.034
