START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,7.80,7.80,3,7.66,7.66,5,7.94,7.94,1,7.45,7.45,2,7.55,7.55,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.70,17.50,3,9.68,17.34,5,9.71,17.65,2,9.54,16.99,1,9.33,16.88,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.18,26.68,3,9.13,26.47,5,9.11,26.76,2,8.90,25.89,1,8.87,25.75,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.28,35.96,3,9.24,35.71,5,9.43,36.19,2,9.00,34.89,1,8.98,34.73,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.57,45.480,3,9.39,45.089,5,9.56,45.736,2,9.30,44.163,1,9.27,43.982,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
,,,,,,,,,,,,,,,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
,,,,,,,,,,,,,,,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
,,,,,,,,,,,,,,,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
,,,,,,,,,,,,,,,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,7.80,7.80,3,7.66,7.66,5,7.94,7.94,1,7.45,7.45,2,7.55,7.55,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.70,17.50,3,9.68,17.34,5,9.71,17.65,2,9.54,16.99,1,9.33,16.88,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.18,26.68,3,9.13,26.47,5,9.11,26.76,2,8.90,25.89,1,8.87,25.75,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.28,35.96,3,9.24,35.71,5,9.43,36.19,2,9.00,34.89,1,8.98,34.73,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
4,9.57,45.53,3,9.39,45.10,5,9.56,45.75,2,9.30,44.19,1,9.27,44.00,2019-2020,ISU World Cup 2019/20 - Dresden (GER),500m,w,Heats,1
