LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Aida BELLA POSITION,Aida BELLA LAP TIME,Aida BELLA ELAPSED TIME,CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME
1,7.24,7.24,4,7.71,7.71,2,7.46,7.46,3,7.65,7.65
1,9.67,16.91,4,9.90,17.61,2,9.85,17.31,3,9.79,17.44
1,9.21,26.12,4,9.43,27.04,2,9.58,26.89,3,9.46,26.90
1,9.34,35.46,4,9.74,36.78,3,9.82,36.71,2,9.20,36.10
1,9.72,45.180,4,10.53,47.304,3,10.01,46.719,2,9.45,45.549
