SHIN Woo-Chul POSITION,SHIN Woo-Chul LAP TIME,SHIN Woo-Chul ELAPSED TIME,WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME,Marco BERTOLDI POSITION,Marco BERTOLDI LAP TIME,Marco BERTOLDI ELAPSED TIME,Milos VIGAS POSITION,Milos VIGAS LAP TIME,Milos VIGAS ELAPSED TIME
0,6.911,6.911,0,7.009,7.009,0,7.111,7.111,0,7.349,7.349
0,9.360,16.271,0,9.331,16.340,0,9.303,16.415,0,9.233,16.582
0,8.906,25.177,0,8.708,25.048,0,8.987,25.401,0,8.974,25.556
0,8.799,33.975,0,8.839,33.887,0,9.029,34.430,0,9.199,34.755
0,,,0,,,0,,,0,,
