Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME
1,7.18,7.18,2,7.31,7.31,3,7.64,7.64,4,7.74,7.74
1,9.29,16.47,2,9.36,16.67,3,9.55,17.19,4,9.55,17.29
1,8.96,25.43,2,9.08,25.75,3,9.09,26.28,4,9.09,26.38
1,9.14,34.57,2,9.23,34.98,3,9.28,35.56,4,9.32,35.70
1,9.49,44.056,2,9.42,44.396,3,9.76,45.318,4,9.66,45.353
