Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME
0,7.410,7.410,0,7.011,7.011,0,6.858,6.858,0,7.509,7.509
0,10.439,17.849,0,9.033,16.044,0,9.072,15.930,0,9.279,16.788
0,10.089,27.938,0,8.676,24.720,0,8.658,24.588,0,9.201,25.989
0,10.565,38.503,0,8.948,33.668,0,8.836,33.424,0,9.176,35.164
0,10.731,49.233,0,9.273,42.941,0,9.119,42.543,0,10.167,45.331
