PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME
2,7.458,7.458,0,,,3,7.989,7.989,1,7.228,7.228
2,9.716,17.173,0,,,3,10.496,18.485,1,9.662,16.890
2,9.320,26.493,0,,,3,9.844,28.329,1,9.260,26.150
2,9.525,36.018,0,,,3,9.719,38.048,1,9.412,35.562
2,9.789,45.807,0,,,3,9.796,47.843,1,9.613,45.175
