Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,XU Hongzhi POSITION,XU Hongzhi LAP TIME,XU Hongzhi ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME
1,6.69,6.69,2,6.82,6.82,3,7.02,7.02,4,7.21,7.21
1,8.80,15.49,2,8.79,15.61,3,8.74,15.76,4,8.71,15.92
1,8.26,23.75,2,8.25,23.86,3,8.24,24.00,4,8.29,24.21
1,8.44,32.19,2,8.42,32.28,3,8.43,32.43,4,8.39,32.60
1,8.70,40.89,2,8.65,40.93,3,8.58,41.01,4,8.60,41.20
