Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME
0,7.436,7.436,0,7.600,7.600,0,7.903,7.903,0,7.855,7.855
0,10.008,17.444,0,9.854,17.454,0,10.015,17.918,0,10.241,18.096
0,9.630,27.074,0,9.640,27.094,0,9.802,27.719,0,10.005,28.101
0,9.470,36.544,0,9.677,36.770,0,9.949,37.668,0,9.939,38.040
0,,,0,,,0,,,0,,
