KIKUCHI Kota POSITION,KIKUCHI Kota LAP TIME,KIKUCHI Kota ELAPSED TIME,Matteo PEDRANZ POSITION,Matteo PEDRANZ LAP TIME,Matteo PEDRANZ ELAPSED TIME,MA Wei POSITION,MA Wei LAP TIME,MA Wei ELAPSED TIME,Nicolas LABORDE POSITION,Nicolas LABORDE LAP TIME,Nicolas LABORDE ELAPSED TIME,Bor Luka URLEP POSITION,Bor Luka URLEP LAP TIME,Bor Luka URLEP ELAPSED TIME
2,6.87,6.87,3,7.24,7.24,1,6.78,6.78,4,7.47,7.47,5,8.06,8.06
2,9.30,16.17,3,9.29,16.53,1,8.79,15.57,4,9.69,17.16,5,10.12,18.18
2,8.94,25.11,3,9.07,25.60,1,8.56,24.13,4,9.66,26.82,5,9.86,28.04
2,8.95,34.06,3,9.45,35.05,1,8.89,33.02,4,9.96,36.78,5,10.24,38.28
2,9.40,43.46,3,9.95,45.00,1,9.31,42.33,4,10.17,46.95,5,10.34,48.62
