Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,UZAKOVA Mariia-Mahdalyna POSITION,UZAKOVA Mariia-Mahdalyna LAP TIME,UZAKOVA Mariia-Mahdalyna ELAPSED TIME,Lucia PERETTI POSITION,Lucia PERETTI LAP TIME,Lucia PERETTI ELAPSED TIME,SANTOS Kristen POSITION,SANTOS Kristen LAP TIME,SANTOS Kristen ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME
1,7.13,7.13,5,8.05,8.05,2,7.32,7.32,3,7.71,7.71,4,7.99,7.99
1,9.38,16.51,5,10.06,18.11,2,9.38,16.70,3,9.48,17.19,4,9.77,17.76
1,8.85,25.36,5,9.49,27.60,2,8.93,25.63,3,9.00,26.19,4,9.16,26.92
1,9.00,34.36,5,9.66,37.26,2,9.02,34.65,3,9.14,35.33,4,9.30,36.22
1,9.26,43.62,5,9.93,47.195,2,9.33,43.98,3,9.47,44.80,4,9.75,45.970
