J P KEPKA POSITION,J P KEPKA LAP TIME,J P KEPKA ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME
0,13.830,13.830,0,13.856,13.856,0,13.645,13.645,0,13.829,13.829
0,11.567,25.397,0,11.480,25.335,0,11.455,25.099,0,11.690,25.519
0,11.281,36.678,0,11.275,36.610,0,11.230,36.329,0,11.198,36.717
0,9.869,46.547,0,9.818,46.428,0,10.025,46.354,0,9.836,46.553
0,9.606,56.153,0,9.683,56.111,0,9.508,55.863,0,9.536,56.089
0,9.601,1:05.754,0,9.553,1:05.664,0,9.624,1:05.486,0,9.607,1:05.696
0,9.401,1:15.155,0,9.422,1:15.086,0,9.551,1:15.037,0,9.327,1:15.024
0,,,0,9.449,1:24.535,0,9.389,1:24.426,0,9.525,1:24.549
0,,1:34.061,0,9.520,1:34.055,0,10.093,1:34.518,0,9.345,1:33.894
