START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,9.36,9.36,4,9.36,9.36,1,9.05,9.05,5,9.51,9.51,2,9.26,9.26,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
5,12.22,21.59,4,12.14,21.50,3,12.35,21.41,1,11.59,21.11,2,12.05,21.32,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
4,10.76,32.35,5,10.90,32.41,1,10.58,31.99,2,10.94,32.05,3,10.94,32.27,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
3,10.14,42.50,5,10.19,42.61,1,10.37,42.36,4,10.48,42.54,2,10.12,42.39,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
5,11.15,53.65,2,10.88,53.49,1,10.89,53.25,3,11.00,53.54,4,11.16,53.56,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
5,11.30,1:04.96,3,11.32,1:04.82,1,11.21,1:04.47,2,11.19,1:04.74,4,11.26,1:04.82,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
5,11.21,1:16.17,4,11.17,1:15.99,1,11.17,1:15.64,3,11.20,1:15.95,2,10.94,1:15.76,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
4,9.74,1:25.92,1,9.55,1:25.55,3,10.26,1:25.90,2,9.88,1:25.84,5,10.28,1:26.04,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
2,9.19,1:35.12,1,9.56,1:35.11,3,9.38,1:35.29,4,9.60,1:35.44,5,9.44,1:35.49,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
2,9.50,1:44.62,1,9.48,1:44.60,3,9.58,1:44.88,4,9.60,1:45.05,5,9.67,1:45.16,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
1,9.59,1:54.22,2,9.71,1:54.31,3,9.61,1:54.50,5,9.66,1:54.71,4,9.48,1:54.65,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
1,9.45,2:03.67,2,9.37,2:03.69,3,9.25,2:03.75,4,9.37,2:04.09,5,9.62,2:04.28,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
1,9.44,2:13.12,2,9.51,2:13.20,3,9.52,2:13.27,4,9.50,2:13.59,5,9.35,2:13.63,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
1,9.79,2:22.907,2,9.80,2:22.993,3,9.77,2:23.031,4,10.59,2:24.173,0,,DQ,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,2
