Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Satomi SAKAI POSITION,Satomi SAKAI LAP TIME,Satomi SAKAI ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Polona PEUNIK POSITION,Polona PEUNIK LAP TIME,Polona PEUNIK ELAPSED TIME
2,7.468,7.468,4,12.793,12.793,1,7.350,7.350,3,8.316,8.316
2,10.066,17.533,4,13.986,26.779,1,10.047,17.397,3,10.981,19.297
2,9.802,27.335,4,10.607,37.385,1,9.709,27.106,3,10.411,29.708
2,10.010,37.345,4,10.158,47.543,1,9.600,36.706,3,10.814,40.521
2,10.19,47.526,4,11.05,58.588,1,9.94,46.646,3,11.10,51.618
