Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Andriy KOZHUKH POSITION,Andriy KOZHUKH LAP TIME,Andriy KOZHUKH ELAPSED TIME,Charles Ryan LEVEILLE POSITION,Charles Ryan LEVEILLE LAP TIME,Charles Ryan LEVEILLE ELAPSED TIME
1,6.567,6.567,2,6.811,6.811,4,7.327,7.327,3,6.997,6.997
1,9.207,15.774,2,9.174,15.985,4,9.833,17.161,3,9.227,16.224
1,8.530,24.304,2,8.758,24.743,4,9.269,26.430,3,8.785,25.009
1,9.051,33.356,2,8.839,33.582,4,9.389,35.818,3,8.716,33.725
1,9.219,42.574,3,9.357,42.939,4,9.992,45.810,2,9.042,42.767
