REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,LEE June Seo POSITION,LEE June Seo LAP TIME,LEE June Seo ELAPSED TIME,GALIAKHMETOV Adil POSITION,GALIAKHMETOV Adil LAP TIME,GALIAKHMETOV Adil ELAPSED TIME,KIKUCHI Kota POSITION,KIKUCHI Kota LAP TIME,KIKUCHI Kota ELAPSED TIME,ANDERMANN Dominic POSITION,ANDERMANN Dominic LAP TIME,ANDERMANN Dominic ELAPSED TIME
1,6.85,6.85,3,7.12,7.12,4,7.21,7.21,2,7.01,7.01,5,7.41,7.41
1,8.95,15.80,3,9.05,16.17,4,9.05,16.26,2,8.92,15.93,5,9.13,16.54
1,8.62,24.42,3,8.52,24.69,4,9.12,25.38,2,8.67,24.60,5,8.95,25.49
1,8.73,33.15,3,8.63,33.32,4,8.98,34.36,2,8.66,33.26,5,9.05,34.54
1,8.83,41.98,2,8.82,42.14,4,9.18,43.54,3,8.98,42.24,5,9.23,43.77
