Joshua KAH POSITION,Joshua KAH LAP TIME,Joshua KAH ELAPSED TIME,Mateusz KRZEMINSKI POSITION,Mateusz KRZEMINSKI LAP TIME,Mateusz KRZEMINSKI ELAPSED TIME,KANCHARIN Natthapat POSITION,KANCHARIN Natthapat LAP TIME,KANCHARIN Natthapat ELAPSED TIME,Davut TAHTACI POSITION,Davut TAHTACI LAP TIME,Davut TAHTACI ELAPSED TIME,Georgi ORLOV POSITION,Georgi ORLOV LAP TIME,Georgi ORLOV ELAPSED TIME
1,13.48,13.48,3,13.80,13.80,5,14.08,14.08,4,13.88,13.88,2,13.59,13.59
1,10.19,23.67,3,10.08,23.88,5,9.93,24.01,4,10.12,24.00,2,10.17,23.76
1,9.96,33.63,3,9.94,33.82,5,10.05,34.06,4,9.94,33.94,2,9.95,33.71
1,9.74,43.37,3,9.74,43.56,5,9.76,43.82,4,9.76,43.70,2,9.73,43.44
1,9.75,53.12,3,9.75,53.31,5,9.74,53.56,4,9.73,53.43,2,9.71,53.15
1,9.77,1:02.89,3,9.74,1:03.05,5,9.83,1:03.39,4,9.80,1:03.23,2,9.81,1:02.96
1,9.95,1:12.84,3,9.94,1:12.99,5,9.93,1:13.32,4,9.95,1:13.18,2,9.97,1:12.93
1,10.21,1:23.05,3,10.24,1:23.23,5,10.55,1:23.87,4,10.18,1:23.36,2,10.24,1:23.17
1,10.46,1:33.51,2,10.33,1:33.56,5,11.00,1:34.87,4,10.55,1:33.91,3,10.54,1:33.71
