HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,JUNG Hyun Woo (Andy) POSITION,JUNG Hyun Woo (Andy) LAP TIME,JUNG Hyun Woo (Andy) ELAPSED TIME,KIM Chol Gwang POSITION,KIM Chol Gwang LAP TIME,KIM Chol Gwang ELAPSED TIME,Csaba BURJAN POSITION,Csaba BURJAN LAP TIME,Csaba BURJAN ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME
1,12.83,12.83,2,12.95,12.95,3,13.08,13.08,5,13.23,13.23,4,13.17,13.17
1,9.82,22.65,2,9.80,22.75,4,9.77,22.85,3,9.55,22.78,5,9.81,22.98
1,9.39,32.04,5,9.55,32.30,2,9.28,32.13,3,9.41,32.19,4,9.31,32.29
1,9.25,41.29,5,9.50,41.80,3,9.24,41.37,4,9.42,41.61,2,9.06,41.35
1,8.86,50.15,5,8.97,50.77,3,8.95,50.32,4,9.10,50.71,2,8.91,50.26
1,9.01,59.16,5,9.52,1:00.29,3,9.17,59.49,4,9.07,59.78,2,9.09,59.35
1,8.99,1:08.15,5,9.67,1:09.96,3,9.09,1:08.58,4,9.23,1:09.01,2,9.05,1:08.40
1,9.18,1:17.33,5,10.02,1:19.98,3,9.17,1:17.75,4,9.73,1:18.74,2,9.23,1:17.63
1,9.43,1:26.76,5,10.58,1:30.56,0,,PHOTO,4,10.51,1:29.25,0,,PHOTO
