Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Matthew WILSON POSITION,Matthew WILSON LAP TIME,Matthew WILSON ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME
0,6.680,6.680,0,6.863,6.863,0,7.109,7.109,0,5.610,5.610
0,8.935,15.615,0,9.309,16.172,0,9.300,16.410,0,10.541,16.151
0,8.758,24.373,0,8.924,25.096,0,8.767,25.177,0,8.674,24.826
0,9.146,33.518,0,9.139,34.236,0,9.265,34.441,0,8.848,33.674
0,9.520,43.038,0,9.568,43.804,0,10.006,44.447,0,9.227,42.901
