Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME
2,7.18,7.18,1,6.99,6.99,3,7.56,7.56,4,7.64,7.64
2,9.19,16.37,1,9.18,16.17,3,9.54,17.10,4,9.62,17.26
2,8.72,25.09,1,8.79,24.96,3,9.24,26.34,4,9.17,26.43
2,8.88,33.97,1,8.92,33.88,3,9.25,35.59,4,9.24,35.67
2,9.08,43.045,1,9.10,42.972,3,9.42,45.002,4,9.46,45.129
