Anouk WIEGERS POSITION,Anouk WIEGERS LAP TIME,Anouk WIEGERS ELAPSED TIME,TSOI Cordia Po Yee POSITION,TSOI Cordia Po Yee LAP TIME,TSOI Cordia Po Yee ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME
1,7.574,7.574,4,8.937,8.937,2,7.782,7.782,3,7.866,7.866
1,9.987,17.561,4,11.975,20.912,2,9.811,17.592,3,9.860,17.725
1,9.840,27.400,3,11.429,32.341,2,9.822,27.414,4,35.468,53.192
1,10.896,38.296,3,11.815,44.155,2,10.918,38.332,4,13.336,1:06.528
1,11.16,49.447,3,12.08,56.230,2,11.56,49.892,4,13.21,1:19.737
