Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
0,6.781,6.781,0,7.044,7.044,0,6.831,6.831,0,7.057,7.057
0,9.369,16.150,0,9.647,16.691,0,9.552,16.382,0,9.546,16.603
0,9.173,25.323,0,8.909,25.600,0,9.191,25.573,0,8.890,25.492
0,9.668,34.991,0,9.608,35.208,0,9.696,35.269,0,9.528,35.021
0,,,0,,,0,,,0,,
