Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME
1,7.080,7.080,2,7.560,7.560,3,7.870,7.870
1,9.630,16.710,2,9.860,17.430,3,9.880,17.750
1,9.410,26.130,2,9.310,26.740,3,9.360,27.110
1,9.480,35.610,2,9.550,36.300,3,9.720,36.830
1,10.030,45.650,2,9.830,46.140,3,9.660,46.500
