KIM Dagyeom POSITION,KIM Dagyeom LAP TIME,KIM Dagyeom ELAPSED TIME,LI Wenlong POSITION,LI Wenlong LAP TIME,LI Wenlong ELAPSED TIME,KIKUCHI Kota POSITION,KIKUCHI Kota LAP TIME,KIKUCHI Kota ELAPSED TIME,ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME,PETRE Ward POSITION,PETRE Ward LAP TIME,PETRE Ward ELAPSED TIME
1,6.82,6.82,4,7.15,7.15,2,6.94,6.94,3,7.14,7.14,5,7.27,7.27
1,8.86,15.68,3,9.07,16.22,2,8.83,15.77,4,9.19,16.33,5,9.15,16.42
1,8.43,24.11,3,8.32,24.54,2,8.48,24.25,4,8.41,24.74,5,8.43,24.85
1,8.44,32.55,3,8.41,32.95,2,8.51,32.76,4,8.61,33.35,5,8.63,33.48
1,8.63,41.18,3,8.70,41.654,2,8.60,41.360,5,8.92,42.270,4,8.76,42.246
