Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME
1,7.06,7.06,3,7.32,7.32,2,7.21,7.21,4,7.44,7.44
1,8.96,16.02,3,9.04,16.36,2,8.94,16.15,4,9.07,16.51
1,8.47,24.49,3,8.52,24.88,2,8.47,24.62,4,8.56,25.07
1,8.58,33.07,3,8.73,33.61,2,8.58,33.20,4,8.69,33.76
1,8.86,41.923,3,8.98,42.583,2,8.81,42.002,4,8.87,42.625
