Mary GRACE POSITION,Mary GRACE LAP TIME,Mary GRACE ELAPSED TIME,YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME,Ivanie BLONDIN POSITION,Ivanie BLONDIN LAP TIME,Ivanie BLONDIN ELAPSED TIME,KONG Xue POSITION,KONG Xue LAP TIME,KONG Xue ELAPSED TIME
0,14.148,14.148,0,14.093,14.093,0,13.996,13.996,0,14.480,14.480
0,10.352,24.500,0,10.159,24.251,0,10.275,24.271,0,13.799,28.280
0,9.765,34.264,0,9.916,34.167,0,9.542,33.813,0,6.157,34.436
0,9.794,44.058,0,9.725,43.892,0,9.834,43.647,0,9.518,43.955
0,9.910,53.968,0,9.953,53.845,0,9.965,53.612,0,9.899,53.854
0,9.908,1:03.876,0,9.790,1:03.635,0,10.011,1:03.623,0,10.006,1:03.860
0,10.122,1:13.998,0,9.810,1:13.445,0,9.465,1:13.088,0,9.942,1:13.802
0,10.275,1:24.273,0,10.104,1:23.550,0,10.079,1:23.167,0,9.790,1:23.591
0,,,0,,,0,,,0,,
