Leon FLACK POSITION,Leon FLACK LAP TIME,Leon FLACK ELAPSED TIME,Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME
3,7.340,7.340,1,6.652,6.652,2,6.970,6.970,4,7.516,7.516
3,9.234,16.573,1,9.226,15.878,2,9.142,16.112,4,9.642,17.157
3,9.009,25.582,1,8.996,24.874,2,9.049,25.161,4,9.304,26.461
3,9.461,35.043,1,9.203,34.076,2,9.190,34.351,4,9.555,36.015
3,10.44,45.483,1,9.51,43.583,2,9.71,44.056,4,9.88,45.887
