MALAGICH Emina POSITION,MALAGICH Emina LAP TIME,MALAGICH Emina ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
1,15.77,,3,15.84,15.84,4,16.02,16.02,2,15.80,15.80
3,10.80,,2,10.68,26.52,4,10.68,26.70,1,10.65,26.45
3,10.15,,1,9.98,36.50,4,10.12,36.82,2,10.16,36.61
3,10.19,,1,10.25,46.75,4,10.22,47.04,2,10.23,46.84
3,9.92,,1,9.84,56.59,4,9.89,56.93,2,9.89,56.73
3,9.75,,1,9.81,1:06.40,4,9.77,1:06.70,2,9.75,1:06.48
3,9.62,,2,9.78,1:16.18,4,9.61,1:16.31,1,9.45,1:15.93
3,21.41,,4,22.46,1:38.64,2,9.54,1:25.85,1,9.40,1:25.33
3,13.49,,4,14.49,1:53.13,2,10.07,1:35.92,1,9.67,1:35.00
