LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME,Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME
0,7.036,7.036,0,7.366,7.366,0,6.860,6.860,0,6.910,6.910
0,9.626,16.661,0,9.064,16.430,0,9.683,16.543,0,9.741,16.651
0,8.861,25.522,0,9.143,25.572,0,8.959,25.502,0,9.010,25.661
0,9.228,34.750,0,9.171,34.743,0,9.207,34.709,0,9.224,34.885
0,9.162,43.911,0,9.187,43.930,0,,,0,9.376,44.261
