LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Jack WHELBOURNE POSITION,Jack WHELBOURNE LAP TIME,Jack WHELBOURNE ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME
1,6.81,6.81,2,7.01,7.01,3,7.13,7.13,4,7.24,7.24
1,8.80,15.61,2,8.81,15.82,3,8.81,15.94,4,8.90,16.14
1,8.36,23.97,2,8.25,24.07,3,8.27,24.21,4,8.31,24.45
1,8.53,32.50,2,8.51,32.58,3,8.49,32.70,4,8.36,32.81
1,8.77,41.265,3,9.04,41.619,2,8.73,41.424,4,8.84,41.645
