Lia STEPANOVA POSITION,Lia STEPANOVA LAP TIME,Lia STEPANOVA ELAPSED TIME,Ivanie BLONDIN POSITION,Ivanie BLONDIN LAP TIME,Ivanie BLONDIN ELAPSED TIME,Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME,Sherry STUTHRIDGE POSITION,Sherry STUTHRIDGE LAP TIME,Sherry STUTHRIDGE ELAPSED TIME
2,7.978,7.978,1,7.889,7.889,4,8.482,8.482,3,8.163,8.163
2,10.439,18.416,1,10.158,18.047,4,10.876,19.358,3,10.705,18.868
2,9.919,28.334,1,9.738,27.785,4,10.706,30.064,3,10.231,29.099
2,10.051,38.384,1,10.187,37.972,4,10.690,40.754,3,10.617,39.716
2,10.61,48.989,1,10.32,48.284,4,11.68,52.434,3,11.15,50.862
