GIORDANO Marco POSITION,GIORDANO Marco LAP TIME,GIORDANO Marco ELAPSED TIME,ADAMSKI Pawel POSITION,ADAMSKI Pawel LAP TIME,ADAMSKI Pawel ELAPSED TIME,Trevor Xu Xuan TAN POSITION,Trevor Xu Xuan TAN LAP TIME,Trevor Xu Xuan TAN ELAPSED TIME,Stribor SUMAN POSITION,Stribor SUMAN LAP TIME,Stribor SUMAN ELAPSED TIME,Florian BECKER POSITION,Florian BECKER LAP TIME,Florian BECKER ELAPSED TIME
1,6.92,6.92,3,7.48,7.48,2,7.19,7.19,5,7.84,,4,7.52,7.52
1,9.02,15.94,3,9.25,16.73,2,9.27,16.46,5,9.68,,4,9.22,16.74
1,8.52,24.46,2,8.52,25.25,3,8.81,25.27,5,9.08,,4,8.76,25.50
1,8.65,33.11,2,8.82,34.07,3,8.97,34.24,5,9.45,,4,8.97,34.47
1,8.90,42.01,2,8.96,43.034,4,23.08,57.325,5,34.59,,3,9.15,43.626
