Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Ranya EZZI POSITION,Ranya EZZI LAP TIME,Ranya EZZI ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME
0,13.622,13.622,0,13.559,13.559,0,13.711,13.711
0,10.336,23.958,0,10.246,23.806,0,10.428,24.139
0,10.897,34.855,0,10.865,34.670,0,10.694,34.834
0,10.890,45.745,0,10.932,45.602,0,11.076,45.910
0,10.775,56.520,0,10.653,56.255,0,10.724,56.634
0,10.529,1:07.049,0,10.757,1:07.011,0,10.193,1:06.827
0,10.090,1:17.139,0,10.464,1:17.476,0,10.173,1:17.000
0,10.526,1:27.665,0,10.286,1:27.761,0,10.414,1:27.414
0,,,0,,,0,,
