Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME
0,6.886,6.886,0,6.962,6.962,0,7.183,7.183,0,7.008,7.008,0,6.996,6.996
0,8.916,15.802,0,9.020,15.982,0,9.944,17.128,0,10.021,17.029,0,9.828,16.824
0,8.665,24.467,0,8.535,24.517,0,8.633,25.760,0,8.765,25.794,0,8.611,25.435
0,8.730,33.197,0,8.775,33.292,0,8.815,34.575,0,8.733,34.527,0,9.299,34.734
0,9.012,42.209,0,9.036,42.327,0,9.429,44.003,0,9.253,43.781,0,9.194,43.928
