Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME,Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME,Vitaly MIKHEENKOV POSITION,Vitaly MIKHEENKOV LAP TIME,Vitaly MIKHEENKOV ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME
0,6.995,6.995,0,7.349,7.349,0,7.099,7.099,0,7.252,7.252
0,9.444,16.440,0,9.553,16.902,0,9.387,16.486,0,9.503,16.755
0,9.116,25.555,0,9.062,25.964,0,9.006,25.492,0,8.838,25.593
0,9.392,34.947,0,9.517,35.480,0,9.070,34.562,0,9.461,35.053
0,9.730,44.678,0,9.504,44.984,0,9.741,44.303,0,9.314,44.368
