START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,10.41,10.41,1,10.20,10.20,6,10.77,10.77,4,10.57,10.57,3,10.53,10.53,5,10.64,10.64,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
5,14.33,24.74,4,14.32,24.52,1,13.48,24.25,6,14.34,24.91,2,13.82,24.35,3,13.78,24.42,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
5,11.62,36.36,4,11.71,36.23,1,11.67,35.92,6,11.53,36.44,2,11.68,36.03,3,11.71,36.13,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
5,12.12,48.48,4,12.12,48.35,1,12.07,47.99,6,12.15,48.59,2,12.16,48.19,3,12.15,48.28,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
4,11.89,1:00.37,2,11.89,1:00.24,1,12.17,1:00.16,6,11.97,1:00.56,5,12.26,1:00.45,3,12.03,1:00.31,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
1,10.68,1:11.05,4,10.97,1:11.21,2,10.98,1:11.14,6,10.89,1:11.45,3,10.71,1:11.16,5,10.95,1:11.26,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
3,10.49,1:21.54,6,10.67,1:21.88,2,10.40,1:21.54,5,10.41,1:21.86,1,10.27,1:21.43,4,10.43,1:21.69,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
3,10.26,1:31.80,6,10.24,1:32.12,1,9.88,1:31.42,5,10.15,1:32.01,2,10.27,1:31.70,4,10.20,1:31.89,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
2,10.07,1:41.87,6,10.16,1:42.28,1,10.26,1:41.68,5,10.21,1:42.22,3,10.21,1:41.91,4,10.23,1:42.12,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
1,9.28,1:51.15,6,9.84,1:52.12,2,9.78,1:51.46,4,9.79,1:52.01,3,9.69,1:51.60,5,9.90,1:52.02,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
1,9.53,2:00.68,5,9.71,2:01.83,2,9.44,2:00.90,4,9.18,2:01.19,3,9.44,2:01.04,6,9.99,2:02.01,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
1,9.58,2:10.26,5,9.87,2:11.70,2,9.64,2:10.54,4,9.64,2:10.83,3,9.58,2:10.62,6,10.31,2:12.32,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
1,9.42,2:19.68,5,10.03,2:21.73,2,9.78,2:20.32,4,9.74,2:20.57,3,9.76,2:20.38,6,10.84,2:23.16,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
1,9.78,2:29.454,4,10.56,2:32.289,2,10.56,2:30.872,3,10.53,2:31.095,0,,PEN,5,11.13,2:34.282,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,w,Semifinals,3
