Leon FLACK POSITION,Leon FLACK LAP TIME,Leon FLACK ELAPSED TIME,Matthew FULLER POSITION,Matthew FULLER LAP TIME,Matthew FULLER ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME,David REID POSITION,David REID LAP TIME,David REID ELAPSED TIME
1,6.971,6.971,3,7.480,7.480,2,7.151,7.151,4,7.511,7.511
1,9.240,16.211,3,9.484,16.964,2,9.293,16.444,4,9.649,17.159
1,8.941,25.152,3,9.070,26.033,2,9.036,25.480,4,9.560,26.719
1,9.150,34.301,3,9.378,35.411,2,9.259,34.738,4,9.815,36.533
1,9.78,44.076,3,9.55,44.956,2,9.86,44.594,4,10.43,46.963
