START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,12.59,12.59,2,12.70,12.70,3,12.81,12.81,4,13.05,13.05,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.75,22.34,3,9.78,22.48,2,9.64,22.45,4,9.57,22.62,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.83,32.17,3,9.81,32.29,2,9.81,32.26,4,9.83,32.45,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.66,41.83,3,9.77,42.06,2,9.68,41.94,4,9.71,42.16,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.66,51.49,3,9.75,51.81,2,9.62,51.56,4,9.82,51.98,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.66,1:01.15,3,9.57,1:01.38,2,9.72,1:01.28,4,9.52,1:01.50,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.40,1:10.55,3,9.38,1:10.76,2,9.33,1:10.61,4,9.36,1:10.86,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.40,1:19.95,2,9.31,1:20.07,3,9.56,1:20.17,4,9.42,1:20.28,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.82,1:29.77,2,9.79,1:29.86,3,9.75,1:29.92,4,9.79,1:30.07,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.62,1:39.39,2,9.66,1:39.52,3,9.73,1:39.65,4,9.78,1:39.85,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
1,9.38,1:48.77,2,9.28,1:48.80,3,9.28,1:48.93,4,9.21,1:49.06,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.16,1:57.93,1,8.95,1:57.75,2,8.95,1:57.88,4,8.95,1:58.01,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,9.66,2:07.59,1,9.35,2:07.10,2,9.52,2:07.40,3,9.47,2:07.48,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,9.16,2:16.75,1,9.14,2:16.24,2,8.97,2:16.37,3,9.03,2:16.51,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,9.19,2:25.94,1,9.27,2:25.51,2,9.22,2:25.59,3,9.22,2:25.73,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,9.09,2:35.03,1,9.08,2:34.59,2,9.11,2:34.70,3,9.09,2:34.82,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,8.93,2:43.96,1,8.86,2:43.45,2,8.90,2:43.60,3,8.89,2:43.71,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,8.83,2:52.79,1,8.94,2:52.39,3,9.05,2:52.65,2,8.80,2:52.51,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,8.99,3:01.78,1,8.98,3:01.37,3,9.03,3:01.68,2,9.00,3:01.51,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,9.07,3:10.85,1,9.08,3:10.45,3,9.00,3:10.68,2,9.02,3:10.53,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.11,3:19.96,1,9.27,3:19.72,4,9.40,3:20.08,2,9.27,3:19.80,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.13,3:29.09,1,9.13,3:28.85,4,9.16,3:29.24,2,9.17,3:28.97,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.99,3:38.08,1,8.91,3:37.76,4,8.98,3:38.22,2,8.90,3:37.87,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.88,3:46.96,1,8.93,3:46.69,4,8.87,3:47.09,2,8.92,3:46.79,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.89,3:55.85,1,8.85,3:55.54,4,8.88,3:55.97,2,8.84,3:55.63,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.89,4:04.74,1,8.79,4:04.33,4,8.90,4:04.87,2,8.82,4:04.45,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.90,4:13.64,1,8.93,4:13.26,4,8.84,4:13.71,2,8.89,4:13.34,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.15,4:22.79,1,8.83,4:22.09,4,9.24,4:22.95,2,8.88,4:22.22,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.98,4:31.77,1,8.68,4:30.77,4,8.91,4:31.86,2,8.68,4:30.90,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.09,4:40.86,1,8.65,4:39.42,4,9.05,4:40.91,2,8.62,4:39.52,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.96,4:49.82,1,8.50,4:47.92,4,9.04,4:49.95,2,8.51,4:48.03,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,8.96,4:58.78,1,8.45,4:56.37,3,8.83,4:58.78,2,8.45,4:56.48,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.12,5:07.90,1,8.73,5:05.10,4,9.22,5:08.00,2,8.71,5:05.19,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.17,5:17.07,1,8.92,5:14.02,4,9.15,5:17.15,2,8.94,5:14.13,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,9.41,5:26.48,1,8.66,5:22.68,3,9.30,5:26.45,2,8.65,5:22.78,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.38,5:35.86,1,8.69,5:31.37,4,9.57,5:36.02,2,8.68,5:31.46,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.13,5:44.99,1,8.57,5:39.94,4,9.10,5:45.12,2,8.62,5:40.08,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.09,5:54.08,1,8.55,5:48.49,4,9.04,5:54.16,2,8.54,5:48.62,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.14,6:03.22,1,8.74,5:57.23,4,9.17,6:03.33,2,8.67,5:57.29,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
3,9.29,6:12.51,1,8.74,6:05.97,4,9.28,6:12.61,2,9.01,6:06.30,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
4,9.52,6:22.03,1,8.79,6:14.76,3,9.34,6:21.95,2,8.74,6:15.04,2018-2019,ISU World Cup 2018/19 - Torino (ITA),5000mRelay,m,Quarterfinals,2
