Apolo Anton OHNO POSITION,Apolo Anton OHNO LAP TIME,Apolo Anton OHNO ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,BLACKBURN Mackenzie POSITION,BLACKBURN Mackenzie LAP TIME,BLACKBURN Mackenzie ELAPSED TIME
1,6.70,6.70,2,6.94,6.94,3,7.10,7.10,4,7.24,7.24
1,9.30,16.00,2,9.33,16.27,3,9.37,16.47,4,9.33,16.57
1,8.66,24.66,2,8.64,24.91,3,8.74,25.21,4,9.01,25.58
1,8.85,33.51,2,8.85,33.76,3,9.07,34.28,4,8.94,34.52
1,9.25,42.756,2,9.05,42.810,3,9.11,43.388,4,9.26,43.777
